PRECIO,DELEGACION,T_HABITACION,MIN_NOCHES,N_COMENTARIOS,COMENTARIOSXMES,N_VECES_HOST_LISTADO,DISPONIBILIDAD,CLUSTER
287,4,1,1,1,0.15,1,80,3
382,1,1,1,1,0.07,1,0,3
229,3,1,2,3,0.15,1,174,3
554,4,1,1,167,5.12,1,69,7
860,1,2,1,36,1.32,2,0,1
956,3,2,1,85,2.98,2,267,7
478,4,2,4,52,1.6,1,71,1
382,1,1,2,20,0.61,2,364,3
2791,1,1,1,23,0.71,7,351,3
325,1,2,2,15,0.46,2,192,1
249,2,1,2,43,1.32,3,171,3
937,1,2,3,150,5.06,3,79,7
3059,1,1,1,1,0.04,5,318,3
860,3,2,2,130,4.02,16,84,7
249,6,1,1,13,0.42,3,343,3
325,4,1,3,19,0.59,1,98,3
1396,1,2,3,6,0.36,1,364,5
421,3,1,3,13,0.45,4,296,3
1051,1,2,1,6,0.18,2,358,5
2198,3,2,3,20,0.63,40,90,2
325,9,1,1,5,0.2,1,364,0
746,6,2,2,15,0.5,1,45,1
1204,4,2,2,24,0.74,1,86,1
401,2,1,1,16,0.51,6,111,3
344,1,1,2,30,0.95,1,162,3
1243,2,2,4,35,1.09,1,181,1
401,1,1,30,1,0.03,1,339,3
459,1,1,6,66,2.05,1,152,3
746,3,1,4,2,0.06,1,0,3
612,1,2,3,41,1.46,1,0,1
249,7,1,1,1,0.03,1,365,3
249,3,1,1,146,4.52,1,334,7
249,8,1,2,10,0.31,1,0,0
765,1,2,1,73,2.47,2,253,5
249,1,1,1,6,0.18,2,0,3
2256,12,2,3,53,1.68,3,165,0
344,4,1,1,42,1.29,1,83,3
1797,1,2,4,32,0.99,1,143,1
2026,1,1,1,12,0.4,7,331,3
2160,1,1,1,6,0.2,7,349,3
2160,1,1,1,6,0.2,7,358,3
2409,3,1,1,8,0.25,7,364,3
1912,3,1,1,1,0.38,7,348,3
344,1,1,1,1,0.04,1,364,3
382,3,1,2,13,0.48,3,57,3
841,4,1,1,52,1.61,4,349,3
784,1,2,2,28,0.88,2,174,1
994,2,1,1,59,1.82,7,337,3
382,1,2,2,43,1.33,1,90,1
1682,1,2,2,21,0.68,1,274,5
535,3,1,2,9,0.31,1,89,3
994,3,2,7,10,0.47,20,320,2
841,1,2,4,6,0.93,1,173,1
249,2,1,1,10,0.34,1,179,3
344,11,1,2,2,0.06,1,365,0
306,2,1,2,73,2.25,3,332,3
459,2,1,3,44,1.35,2,85,3
860,1,2,1,29,1.03,45,178,2
860,1,2,1,27,0.84,45,142,2
860,1,2,1,16,0.51,45,144,2
325,3,2,6,1,0.04,1,345,5
1204,1,2,2,130,4.04,1,165,7
344,7,2,2,43,1.36,1,76,1
229,6,1,1,8,0.27,1,0,3
2007,1,2,3,16,0.5,1,88,1
344,1,1,2,22,0.69,2,350,3
382,4,2,4,42,1.4,24,348,2
478,1,1,2,22,0.69,1,363,3
535,1,1,1,10,0.41,6,305,3
1109,3,2,30,1,0.04,20,355,2
803,13,2,5,45,1.4,1,255,0
363,8,1,1,32,1.01,1,0,0
1109,13,1,2,30,0.95,4,164,0
478,4,1,1,7,0.36,2,179,3
459,3,2,184,20,0.68,1,225,5
726,4,2,3,35,1.21,4,149,1
306,2,1,1,5,0.16,1,318,3
1204,3,2,2,48,1.48,1,352,5
1396,3,2,1,12,0.38,1,364,5
898,1,2,2,103,3.34,1,340,7
765,1,1,2,57,1.82,2,77,3
1338,3,2,2,61,1.89,29,293,2
841,11,2,1,8,6.49,1,44,0
746,1,2,2,37,1.15,2,350,5
994,14,2,1,21,0.65,5,74,0
1950,1,2,2,94,3.46,1,0,7
344,1,2,3,45,1.5,1,0,1
688,1,2,2,117,4.04,1,355,7
2944,13,2,3,35,1.11,1,171,0
401,4,2,2,56,1.81,24,354,2
803,1,2,2,58,2.17,2,129,1
497,4,2,1,100,3.17,4,70,7
593,4,2,2,42,1.4,1,247,5
2428,1,2,5,12,0.4,1,363,5
191,2,1,2,12,0.4,2,270,3
994,1,2,3,4,0.13,3,0,1
421,1,2,30,1,0.17,11,365,5
650,1,2,3,59,1.91,3,257,5
1529,4,2,1,26,0.8,6,327,5
249,11,1,2,4,0.16,7,215,0
3059,3,2,2,23,0.71,5,312,5
803,1,2,2,5,0.19,1,353,5
860,1,2,1,137,4.47,2,319,7
1338,1,2,2,50,3.16,1,301,5
249,2,1,2,14,0.44,1,75,3
535,1,1,1,219,7.03,1,84,7
382,4,1,1,6,0.23,3,0,3
1281,3,2,3,48,1.52,2,33,1
287,1,1,3,16,0.5,3,271,3
898,1,2,3,51,1.62,2,351,5
421,1,1,1,7,0.23,1,179,3
1510,1,2,2,6,0.19,1,364,5
841,4,2,3,28,0.88,1,277,5
325,1,1,1,58,1.88,5,336,3
459,1,1,2,12,2.06,1,54,3
287,1,1,3,7,0.24,1,365,3
669,7,1,2,5,0.25,3,87,3
191,4,3,1,44,1.38,3,343,5
822,1,2,1,42,1.33,1,256,5
268,1,1,2,5,0.16,1,0,3
650,3,1,1,59,1.86,1,345,3
1090,1,2,3,57,1.81,2,79,1
535,1,1,2,98,3.17,4,0,7
287,3,1,1,1,0.03,1,365,3
726,4,2,2,63,1.98,1,88,1
210,5,1,8,7,0.23,1,85,3
1013,3,2,3,89,2.82,2,170,7
229,1,1,5,5,0.16,4,177,3
4779,3,1,1,39,1.21,23,348,2
3537,3,2,3,25,0.79,2,332,5
631,1,1,2,3,0.1,4,361,3
1873,3,2,2,55,1.74,6,339,5
1071,4,1,1,1,0.03,1,364,3
554,2,2,3,52,1.65,1,138,1
1243,1,2,2,156,4.89,1,136,7
401,11,1,2,44,1.4,1,329,0
631,4,2,2,49,1.96,3,352,5
401,9,1,1,2,0.08,2,327,0
1434,1,2,3,47,1.51,44,30,2
1051,1,2,2,93,2.97,2,0,1
191,13,1,2,4,0.17,1,0,0
249,2,1,1,40,1.26,1,307,3
497,2,2,3,34,1.06,4,296,5
1376,1,2,1,88,2.77,13,271,7
2447,1,1,3,13,0.46,17,204,3
994,1,2,10,2,0.88,1,207,1
8603,2,2,1,12,0.4,7,365,5
325,14,1,1,30,1.1,1,337,0
688,1,2,2,67,2.11,2,350,5
401,5,2,4,9,0.29,1,73,1
287,4,1,2,11,0.35,1,363,3
918,1,2,1,73,2.3,45,165,2
918,1,2,1,44,1.39,45,147,2
860,1,2,1,25,0.78,45,183,2
669,1,2,1,57,1.81,10,329,5
1051,1,2,1,22,0.7,45,344,2
1051,1,2,1,33,1.05,45,330,2
1051,1,2,1,16,0.51,45,318,2
918,3,2,7,2,0.11,20,363,2
210,4,1,15,5,0.17,1,61,3
3594,1,2,3,81,2.69,2,335,5
229,10,1,1,3,0.1,1,178,0
3823,1,2,2,7,0.22,2,16,1
344,4,1,1,11,0.34,1,365,3
707,4,2,2,31,0.98,4,318,5
1338,2,2,3,54,1.71,1,106,1
268,1,1,3,27,3.14,1,237,3
1090,9,3,1,1,0.03,1,0,1
1548,1,2,1,80,2.53,5,82,1
841,1,1,1,15,0.63,2,15,3
650,3,2,1,18,0.96,2,175,1
956,13,2,2,1,0.04,1,327,0
229,3,1,2,5,0.17,5,174,3
306,11,1,1,20,0.64,3,21,0
803,1,1,2,10,3.45,1,162,3
306,11,1,1,38,1.22,3,90,0
210,3,1,3,14,0.45,5,310,3
1243,3,2,1,69,2.18,6,87,1
1893,1,2,1,23,0.76,45,354,2
2772,1,2,1,30,1.06,45,316,2
918,1,2,2,48,1.51,4,357,5
1223,2,2,2,8,0.26,4,179,1
2007,1,2,1,81,2.81,1,350,5
306,2,1,1,77,2.59,2,86,3
191,4,1,1,3,0.1,1,0,3
956,1,2,2,120,3.81,3,79,7
879,2,2,3,17,0.54,2,180,1
1548,1,2,3,75,2.37,2,164,1
2485,13,2,3,10,0.32,3,357,0
994,1,2,6,24,0.76,1,245,5
2390,1,2,3,7,0.22,3,299,5
229,8,1,1,40,1.27,1,296,0
210,3,1,2,4,0.14,5,174,3
287,4,1,5,10,0.32,1,83,3
5162,1,2,3,5,0.16,13,172,1
306,1,1,1,106,3.38,2,348,7
287,3,1,3,43,1.58,2,155,3
535,1,1,3,73,2.37,2,84,3
860,3,2,2,81,2.57,2,74,1
593,2,1,1,5,0.31,5,365,3
1434,3,2,1,109,3.46,1,132,7
344,3,1,25,8,0.38,1,201,3
1281,3,2,3,35,1.14,3,259,5
918,11,2,2,66,2.17,1,229,0
401,1,1,2,38,1.27,4,174,3
268,15,2,1,3,0.1,1,0,0
956,2,2,1,16,0.51,1,364,5
210,3,1,4,12,0.38,5,174,3
554,1,1,2,45,1.93,1,0,3
497,3,1,1,10,3.03,1,52,3
344,9,1,3,2,0.07,2,0,0
2409,2,1,2,3,0.1,3,364,3
612,4,2,1,1,0.03,8,327,5
210,2,1,3,1,0.05,1,90,3
229,1,1,2,6,0.19,1,0,3
803,1,2,2,73,2.32,3,40,1
344,3,1,6,20,0.79,1,111,3
382,3,1,2,8,0.34,4,183,3
593,3,1,2,55,1.78,4,352,3
631,3,1,2,41,1.32,4,152,3
325,3,1,1,35,1.24,2,355,3
287,4,1,2,32,1.14,2,174,3
574,14,2,1,16,0.53,4,89,0
306,8,1,1,232,7.4,4,89,7
363,1,1,1,141,4.45,8,327,7
344,1,1,1,159,5.04,8,84,7
1606,11,2,1,78,2.47,5,363,0
669,1,1,2,153,5.32,4,330,7
593,6,1,4,2,0.11,2,0,3
1051,4,2,1,30,1.0,8,263,5
3441,3,2,3,37,1.17,10,325,5
344,3,1,1,1,0.03,1,0,3
918,4,2,1,39,1.24,1,80,1
650,14,2,1,69,2.19,2,62,0
1262,1,2,1,62,2.06,1,170,1
1434,3,2,2,88,2.81,1,170,7
401,6,1,2,5,0.16,1,357,3
1243,4,2,15,7,0.24,3,77,1
554,14,2,2,44,1.4,1,79,0
975,13,1,2,20,0.64,4,142,0
707,2,1,2,20,0.69,2,322,3
382,8,2,1,88,2.94,1,308,7
1243,1,2,4,2,0.07,1,0,1
898,4,2,1,92,2.91,1,181,7
937,1,2,2,9,0.3,3,0,1
3345,1,1,1,3,0.15,18,365,2
1453,4,1,5,1,0.04,1,90,3
1682,3,2,2,6,0.19,13,365,5
1606,3,2,2,53,1.69,7,307,5
1587,1,2,3,43,1.42,1,180,1
956,2,2,1,109,3.47,3,292,7
459,1,1,2,2,0.07,1,83,3
554,1,1,7,2,0.09,3,352,3
3441,1,2,3,7,0.23,13,364,5
1090,1,2,7,35,1.16,1,78,1
554,4,1,1,1,0.16,1,179,3
1854,1,2,3,1,0.18,2,365,5
3537,3,2,2,113,3.69,1,0,7
803,3,2,7,7,0.33,1,82,1
306,2,2,1,84,2.82,1,104,7
860,1,2,2,125,4.02,3,171,7
249,1,1,2,30,0.96,6,311,3
707,4,2,2,102,3.34,2,213,7
554,1,1,2,5,0.18,1,179,3
898,1,1,2,138,5.17,4,341,7
1606,4,2,1,157,5.09,3,91,7
478,14,1,1,6,0.92,1,334,0
554,1,1,1,42,1.37,1,296,3
249,2,1,2,12,0.39,2,0,3
3403,1,2,3,5,0.17,1,11,1
325,4,1,2,36,1.18,1,177,3
4397,1,2,3,5,0.2,1,89,1
191,6,1,6,5,0.16,2,310,3
1778,2,1,1,6,0.19,3,0,3
956,1,2,1,43,1.39,1,0,1
210,4,1,2,14,0.55,3,9,3
382,2,1,1,1,0.06,1,362,3
956,1,2,1,26,1.45,1,32,1
1243,1,2,5,4,0.13,1,78,1
287,4,1,2,24,0.8,2,363,3
975,6,1,3,2,0.1,1,358,3
421,6,1,1,5,0.51,2,296,3
401,3,1,2,5,0.17,1,300,3
746,4,2,3,73,2.44,4,258,5
249,2,1,3,23,0.79,8,362,3
401,1,1,1,13,0.47,1,0,3
497,3,2,1,68,2.34,1,282,5
249,2,1,1,5,0.21,1,0,3
191,1,1,1,156,5.02,8,128,7
229,6,2,1,7,0.23,1,0,1
803,4,1,2,30,1.06,2,339,3
191,1,1,1,34,2.37,1,237,3
1396,11,1,1,2,0.06,3,365,0
249,1,1,1,18,0.58,1,364,3
2046,3,2,3,25,0.88,1,356,5
344,4,1,2,89,3.12,1,347,7
497,4,1,1,1,0.05,1,179,3
191,4,1,2,35,1.25,1,89,3
1491,11,2,1,53,1.73,5,358,0
459,1,1,1,31,1.0,1,88,3
249,2,1,2,1,0.03,1,87,3
1032,1,2,2,222,7.11,4,134,7
249,1,1,1,5,0.29,2,343,3
975,1,2,2,26,0.91,1,326,5
1434,1,1,1,21,0.74,7,279,3
535,1,1,1,1,0.03,2,94,3
554,3,1,1,2,0.07,2,364,3
707,3,2,1,90,3.13,2,323,7
841,4,1,2,1,0.28,3,177,3
1300,1,2,1,105,3.37,1,194,7
841,11,2,3,6,0.2,6,335,0
1338,1,2,2,14,0.45,1,0,1
401,1,1,2,103,3.36,1,177,7
574,1,2,1,13,4.64,1,113,1
497,1,1,2,32,1.04,2,0,3
249,4,1,1,1,0.03,1,0,3
937,11,2,2,25,0.83,2,346,0
2103,1,2,1,62,2.04,4,365,5
306,4,1,2,16,0.52,1,352,3
1013,1,2,3,66,2.32,11,178,1
3326,1,2,1,28,0.92,1,333,5
249,6,1,1,6,0.21,1,364,3
1300,3,2,5,7,0.23,1,362,5
765,3,2,1,49,1.6,1,339,5
1396,1,2,3,12,0.4,3,22,1
268,1,1,1,3,0.1,1,0,3
3709,1,2,2,2,0.07,2,83,1
975,1,1,1,10,0.33,7,173,3
688,1,2,2,50,2.16,1,247,5
3995,13,2,3,2,0.07,1,365,0
249,1,1,5,9,0.29,1,169,3
1912,1,2,5,2,0.07,1,90,1
7647,3,2,2,28,0.98,1,345,5
1109,1,2,1,58,1.93,2,1,1
344,1,1,5,15,0.49,1,0,3
1090,14,2,2,27,0.96,1,179,0
1797,3,2,2,50,1.75,2,246,5
593,4,2,1,70,2.26,3,67,1
1090,1,2,2,51,1.69,1,339,5
478,1,1,2,99,3.2,4,0,7
994,2,2,1,31,1.07,7,318,5
497,12,1,1,1,0.04,1,365,0
4148,1,2,2,124,4.37,6,244,7
249,2,1,1,42,1.37,5,365,3
593,2,1,2,10,1.79,2,364,3
497,2,1,1,11,0.37,6,176,3
746,1,2,2,66,2.19,3,164,1
803,1,2,2,96,3.16,5,345,7
421,3,1,2,93,3.02,16,74,7
688,4,2,2,1,0.03,1,0,1
249,2,1,1,11,0.42,5,365,3
1147,1,2,2,68,2.39,1,26,1
956,1,2,3,15,0.49,2,364,5
3498,3,2,3,2,0.07,1,0,1
898,4,1,1,28,1.15,20,365,2
2868,3,2,3,63,2.21,2,177,1
554,1,1,3,16,0.54,1,159,3
497,1,1,7,6,0.23,5,180,3
497,2,1,1,3,0.1,6,184,3
1816,3,2,2,86,2.79,2,150,7
249,6,1,1,19,0.62,3,324,3
401,11,1,1,13,0.43,3,143,0
478,3,1,1,2,0.07,2,178,3
306,1,1,2,10,0.33,1,68,3
898,3,2,1,67,2.25,5,327,5
344,2,1,2,78,2.53,3,162,3
2485,3,2,1,56,1.86,33,360,2
994,1,2,12,2,0.07,2,45,1
612,3,1,1,1,0.03,1,0,3
1682,1,2,3,8,0.34,17,227,2
1243,3,2,3,32,1.05,1,200,1
2026,3,2,2,43,1.42,8,83,1
1204,1,2,2,10,0.33,1,0,1
210,4,1,1,42,2.05,1,40,3
860,1,1,1,13,0.46,7,297,3
1797,4,2,2,1,0.06,1,0,1
382,3,1,1,1,0.03,1,0,3
287,14,2,1,153,5.07,1,358,7
879,3,2,1,8,0.26,3,83,1
344,2,1,3,13,1.34,3,87,3
898,4,2,3,18,0.61,1,359,5
994,11,2,1,79,2.57,1,148,0
707,4,2,1,17,2.88,2,330,5
1051,4,2,2,19,0.63,1,17,1
1740,1,2,2,18,3.16,1,254,5
650,4,2,1,41,1.37,1,354,5
707,4,2,1,90,3.01,3,341,7
1510,2,2,2,44,1.52,3,363,5
2868,3,2,2,101,3.32,2,227,7
803,4,2,7,13,0.42,1,364,5
956,1,2,3,17,0.55,2,0,1
1128,3,2,2,68,2.41,1,78,1
8526,1,1,1,4,0.15,1,259,3
784,1,2,2,49,1.61,2,361,5
860,3,2,2,21,0.7,3,83,1
229,8,1,1,55,1.88,3,346,0
1357,1,2,1,101,3.3,1,219,7
229,14,1,1,1,0.13,1,0,0
1721,1,2,3,81,2.82,1,218,7
2734,3,2,1,6,0.21,5,180,1
440,1,1,2,83,2.96,1,230,7
803,1,2,1,6,0.26,1,58,1
841,4,2,2,26,0.86,2,325,5
1338,1,2,1,21,0.69,9,335,5
1109,1,1,1,9,0.36,7,179,3
994,1,1,1,17,0.61,7,179,3
994,1,1,1,18,0.6,7,361,3
1051,1,1,1,6,0.24,7,361,3
1013,1,1,1,4,0.27,7,179,3
287,1,1,2,56,1.84,1,84,3
1243,3,2,3,3,0.1,1,90,1
994,1,2,1,27,0.89,1,174,1
956,13,2,2,13,1.51,1,157,0
956,1,2,3,18,0.63,1,352,5
306,1,1,1,39,1.29,6,272,3
363,3,1,4,8,0.62,2,352,3
382,1,1,2,54,1.78,4,177,3
2007,1,2,2,7,0.25,4,46,1
822,4,2,3,3,0.1,1,266,5
1721,1,2,1,78,2.63,5,262,5
1912,1,2,1,45,1.49,44,0,2
401,4,1,1,10,0.33,2,201,3
459,1,2,2,35,1.8,5,343,5
497,3,1,1,11,0.36,1,172,3
535,3,1,15,2,0.2,3,364,3
574,3,1,1,30,1.04,1,5,3
2619,1,2,1,115,4.03,1,297,7
956,3,2,1,4,0.13,2,328,5
249,4,1,2,5,0.17,1,89,3
478,1,1,2,50,4.57,1,104,7
707,3,2,2,6,0.2,1,0,1
1300,1,2,1,167,5.49,5,305,7
2237,3,2,1,53,1.75,2,80,1
898,1,2,2,10,0.55,1,365,5
1300,1,2,2,111,3.75,2,325,7
765,4,2,3,17,0.59,1,0,1
1625,4,2,3,29,0.98,2,286,5
898,4,1,1,49,1.66,20,365,2
3250,3,2,1,12,0.4,3,365,5
1912,4,2,2,27,0.9,1,296,5
249,1,1,2,2,0.28,1,40,3
459,2,1,2,17,0.57,2,0,3
1109,1,2,2,68,2.25,2,345,5
898,6,2,3,1,0.04,5,179,1
994,3,2,2,3,0.1,1,0,1
707,1,2,2,46,1.55,2,264,5
554,2,2,1,118,3.89,1,356,7
1243,1,1,15,1,0.05,6,365,3
1376,1,2,2,67,2.23,25,343,2
593,4,1,1,7,0.28,20,365,2
1300,1,2,3,9,0.3,1,177,1
574,4,2,3,8,0.26,1,215,1
2294,1,2,2,112,3.78,3,72,7
956,3,2,2,41,1.36,1,166,1
249,7,1,1,3,0.11,1,81,3
2007,1,2,3,1,0.03,1,0,1
2160,1,2,13,22,0.73,1,0,1
994,4,2,4,10,0.34,1,0,1
363,2,1,2,21,0.7,4,365,3
363,4,1,1,10,0.33,1,362,3
401,4,1,1,4,0.13,1,0,3
994,13,1,2,20,0.7,4,365,0
707,1,2,1,1,0.05,1,179,1
898,3,2,2,3,0.15,1,180,1
1147,2,2,2,34,1.14,1,90,1
574,13,1,2,6,0.22,4,365,0
401,4,1,3,4,0.15,2,89,3
2848,6,2,2,1,0.28,2,305,5
497,4,2,2,61,2.07,17,328,2
1778,3,2,2,99,3.41,2,312,7
1376,3,2,30,5,0.24,1,118,1
593,3,1,1,6,0.21,1,88,3
879,1,2,1,203,7.12,2,302,7
249,2,1,1,20,0.68,5,365,3
612,15,2,1,4,1.13,1,0,0
1051,1,2,1,163,5.39,5,344,7
497,4,2,2,49,1.68,17,358,5
459,2,1,2,2,0.1,2,364,3
1453,3,2,3,32,1.08,2,343,5
401,7,1,2,3,0.11,1,179,3
382,8,1,1,299,9.9,5,361,7
2791,3,2,3,48,1.62,1,318,5
1147,3,1,2,64,2.3,1,355,3
994,2,2,1,49,1.63,7,361,5
1396,3,2,2,73,2.47,1,22,1
421,1,1,3,7,0.26,1,180,3
650,1,1,3,9,0.33,8,180,3
1147,3,2,2,56,1.92,1,135,1
631,4,2,3,50,1.77,7,120,1
860,4,2,2,28,0.95,29,174,2
459,1,1,4,2,0.07,1,0,3
822,1,2,2,65,2.19,2,358,5
554,1,1,3,2,0.07,1,0,3
497,1,2,3,70,2.39,1,111,1
860,5,2,1,23,0.77,3,342,5
898,1,2,4,71,2.4,2,143,1
325,3,1,1,2,0.08,3,266,3
707,1,1,180,24,1.08,1,0,3
1491,6,1,1,4,0.13,1,179,3
382,1,1,3,37,1.33,2,65,3
344,8,1,3,2,0.16,5,361,0
2963,1,2,1,124,4.18,3,337,7
1109,1,2,5,79,2.78,1,175,7
210,3,1,2,10,0.35,1,245,3
650,1,1,30,1,0.13,1,0,3
803,1,1,2,18,0.62,1,0,3
401,3,1,1,103,3.47,5,359,7
401,9,1,1,10,0.34,1,353,0
803,2,2,3,33,1.51,1,150,1
401,11,1,3,4,0.16,2,364,0
459,4,1,1,2,0.07,1,179,3
746,6,2,3,7,0.29,2,358,5
707,2,2,3,7,0.25,2,169,1
478,2,1,1,3,0.1,2,169,3
1281,3,2,3,82,2.77,1,338,5
249,4,1,1,8,0.27,2,0,3
3193,1,2,2,12,0.46,1,235,5
401,3,1,1,144,4.81,5,349,7
975,3,2,2,21,1.74,1,348,5
593,1,1,2,55,1.94,1,16,3
1147,1,2,3,74,2.51,1,144,1
325,3,1,1,3,0.1,2,205,3
459,1,1,2,48,1.65,3,363,3
249,6,1,1,10,0.37,3,345,3
1147,1,2,3,50,1.91,1,287,5
249,6,1,1,34,1.15,2,335,3
2275,13,2,1,12,0.45,16,338,0
344,2,1,3,1,0.04,2,0,3
2868,1,2,1,111,3.7,3,354,7
994,11,2,1,38,1.28,1,23,0
6691,3,2,1,35,1.18,16,0,1
956,3,2,3,33,1.2,1,0,1
2504,1,2,1,24,0.84,1,182,1
688,2,2,2,18,0.63,1,142,1
803,1,1,2,3,0.11,9,363,3
249,4,1,2,11,0.37,3,52,3
1147,1,1,1,1,0.04,1,89,3
956,4,2,1,16,2.57,1,259,5
459,4,1,1,58,1.94,19,268,2
898,2,1,1,2,0.07,6,0,3
459,4,1,1,134,4.5,19,358,7
306,11,1,3,2,0.07,1,349,0
382,4,2,3,67,2.27,24,166,2
306,1,1,2,7,0.84,1,142,3
459,4,1,2,1,0.06,1,83,3
421,3,2,20,3,0.8,3,273,5
1300,3,2,2,36,1.28,1,297,5
287,1,1,2,28,1.0,1,81,3
382,1,1,2,29,0.98,3,355,3
325,4,1,1,72,2.65,1,327,3
229,14,1,3,5,0.18,2,365,0
2256,1,2,1,95,3.18,16,266,7
3632,1,2,1,100,3.35,16,282,7
707,1,2,2,35,1.22,1,14,1
994,2,1,1,104,3.56,3,138,7
363,3,1,2,28,1.01,2,352,3
249,4,1,1,25,0.85,1,204,3
306,1,1,2,36,1.22,6,150,3
440,4,1,2,6,0.21,1,180,3
1243,3,1,1,1,0.04,1,364,3
631,4,2,2,8,0.28,1,365,5
535,2,1,1,1,0.04,1,0,3
1568,3,2,2,42,1.43,29,190,2
459,1,1,3,48,1.68,1,173,3
1434,1,2,2,34,1.15,1,296,5
879,1,2,2,57,2.0,3,143,1
497,4,1,1,1,0.05,1,365,3
5009,1,1,30,3,0.12,1,179,3
3116,3,2,2,147,4.98,6,335,7
612,4,2,7,19,0.7,1,316,5
1434,4,2,2,28,0.97,2,146,1
1357,2,2,2,45,1.68,1,67,1
669,4,2,3,4,0.19,1,358,5
325,3,1,3,2,0.11,4,365,3
707,1,2,2,47,1.58,2,48,1
879,1,1,2,43,1.48,1,0,3
554,13,1,1,8,0.27,1,364,0
421,3,1,1,39,1.32,5,319,3
268,4,1,1,23,0.78,2,1,3
1778,3,2,2,21,0.71,8,52,1
306,1,1,2,1,0.04,1,171,3
210,12,1,1,22,0.74,4,0,0
2772,1,2,5,2,0.09,1,358,5
1491,1,2,2,11,0.41,1,0,1
306,4,1,3,15,0.74,1,111,3
268,9,3,1,10,0.34,3,296,5
2715,3,2,3,54,1.9,5,333,5
478,4,1,2,19,2.45,1,174,3
1587,3,2,2,60,2.21,1,175,1
574,4,1,2,66,2.25,2,319,3
765,4,2,1,28,1.22,1,74,1
440,1,1,2,92,3.1,1,127,7
593,1,1,2,31,1.12,1,327,3
7551,3,2,1,55,1.92,16,352,5
344,4,1,1,56,1.9,2,0,3
2198,1,1,1,10,0.61,2,365,3
306,4,1,2,33,1.13,5,116,3
401,6,1,2,13,0.69,2,177,3
497,4,1,1,12,0.53,1,179,3
497,1,1,1,42,1.45,2,329,3
1147,1,2,2,9,0.31,1,236,5
249,1,1,4,27,0.96,3,339,3
306,4,1,1,1,0.04,1,88,3
306,4,1,1,1,0.03,1,358,3
401,6,1,2,17,0.62,2,60,3
3995,4,2,2,4,0.14,1,364,5
765,1,2,2,78,2.78,12,343,5
325,1,1,3,7,0.25,5,360,3
898,1,2,2,24,0.82,2,0,1
918,1,1,1,41,1.39,7,46,3
860,1,1,1,21,0.75,7,284,3
918,1,1,1,13,0.46,7,255,3
593,3,1,1,12,0.48,2,0,3
2084,3,2,3,43,1.52,1,180,1
688,2,2,1,47,1.66,4,340,5
440,4,2,3,25,1.02,24,357,2
287,6,1,7,1,0.04,1,365,3
707,3,1,2,31,1.09,2,296,3
593,1,1,1,127,4.36,1,359,7
650,6,1,2,1,0.11,1,365,3
325,2,1,2,1,0.04,1,0,3
956,4,2,14,2,0.07,1,0,1
1032,4,2,1,22,0.87,2,0,1
325,1,1,1,7,0.24,6,328,3
287,1,1,2,92,3.15,1,161,7
1032,11,2,1,88,3.01,3,300,0
210,6,1,1,13,0.48,1,326,3
1090,11,2,2,23,0.86,1,352,0
2791,3,2,2,15,0.54,8,66,1
459,4,1,2,8,0.28,3,230,3
956,4,2,3,48,1.65,1,151,1
4225,1,2,3,38,1.33,1,320,5
1223,1,2,2,23,0.83,1,0,1
401,6,1,1,3,0.11,1,365,3
478,3,2,3,37,1.41,1,328,5
191,4,1,5,1,0.07,1,293,3
650,2,2,2,28,1.02,1,318,5
860,1,2,1,220,7.47,6,88,7
268,1,2,1,25,1.02,1,183,1
898,6,2,1,65,2.24,1,278,5
1912,3,2,7,12,0.46,1,357,5
1434,3,2,2,5,0.18,1,20,1
1109,11,1,1,1,0.06,18,364,0
497,1,2,2,18,0.65,1,0,1
1625,11,1,1,16,0.56,18,365,0
765,11,1,1,8,0.5,18,365,0
1644,11,1,1,5,0.18,7,365,0
1243,11,1,1,2,0.16,7,365,0
1147,11,1,1,2,0.1,7,365,0
1243,11,1,1,7,1.89,7,324,0
1893,11,1,1,2,0.1,7,365,0
3995,1,2,1,38,1.43,1,138,1
478,4,2,2,4,0.2,24,174,2
1032,1,2,3,51,1.75,1,52,1
1625,3,2,2,118,4.02,16,79,7
1147,1,2,2,30,1.5,1,163,1
898,1,2,1,129,4.37,23,126,7
956,2,1,1,2,0.07,2,364,3
401,1,1,1,1,0.06,1,364,3
2504,1,1,1,4,0.14,12,338,3
210,12,1,1,23,0.81,4,332,0
1032,11,1,1,2,0.1,18,365,0
956,4,2,1,229,7.93,1,345,7
1491,4,1,1,2,0.07,1,0,3
1988,3,2,2,14,0.52,8,65,1
860,3,2,3,5,0.27,1,0,1
325,3,1,2,38,1.29,1,50,3
306,4,1,2,6,0.21,4,179,3
10514,3,2,1,6,0.2,44,364,2
478,3,2,1,30,1.04,3,179,1
707,1,1,2,60,2.06,1,61,3
1109,1,2,2,38,1.31,1,83,1
1950,1,2,2,83,2.91,1,268,7
898,1,2,2,112,3.87,4,350,7
287,7,2,1,30,1.2,1,363,5
918,4,1,1,4,0.2,1,365,3
478,9,1,1,1,0.12,1,88,0
401,11,2,2,20,0.68,8,278,0
1701,1,2,2,15,0.53,1,0,1
306,1,1,1,43,1.61,2,180,3
210,4,1,1,33,1.17,1,184,3
249,2,1,1,53,1.92,1,327,3
440,11,1,2,10,0.44,1,35,0
421,10,2,1,50,1.77,2,362,0
